Sample_ID,AFF1,AFF4,AGO1,AHR,AR,ARID1A,ARID2,ARID4B,ARNT,ARNTL,ASCL1,ASCL2,ATF1,ATF2,ATF3,ATF4,ATF7,BATF,BATF3,BCL11A,BCL3,BCL6,BHLHE40,BICRA,BMI1,BRCA1,BRD2,BRD3,BRD4,BRD7,BRD9,BRPF3,CBFA2T3,CBX3,CDK2,CDK7,CDK8,CDK9,CDKN1B,CDX2,CEBPA,CEBPB,CEBPD,CEBPG,CENPA,CHD1,CHD2,CHD7,CHD8,CLOCK,CNOT3,CREB1,CREBBP,CREM,CRY1,CTBP1,CTBP2,CTCF,CTCFL,CUL4A,DAXX,DDIT3,DNMT3B,DPF2,DTL,DUX4,E2F1,E2F4,E2F6,E2F7,E2F8,EBF1,EBF3,EED,EGR1,EGR2,EGR3,EHF,EHMT2,ELF1,ELF3,ELL2,EMSY,EOMES,EP300,EP400,EPAS1,ERCC6,ERG,ESR1,ESR2,ESRRA,ETS1,ETV1,ETV2,ETV5,ETV6,EZH2,FANCD2,FEZF1,FLI1,FOS,FOSL1,FOSL2,FOXA1,FOXA2,FOXA3,FOXH1,FOXM1,FOXO1,FOXP1,GABPA,GATA1,GATA2,GATA3,GATA4,GATA6,GATAD2A,GATAD2B,GFI1,GLIS1,GLIS3,GRHL2,GRHL3,GTF2F1,H2AFZ,HAND2,HDAC1,HDAC2,HES2,HEXIM1,HEY1,HIC1,HIF1A,HIRA,HMG20A,HMGXB4,HNF1A,HNF1B,HNF4A,HNF4G,HNRNPK,HNRNPL,HNRNPLL,HOMEZ,HOXA9,HOXB13,HOXC5,HSF1,IKZF1,IKZF2,INTS11,INTS13,IRF1,IRF2,IRF4,ISL1,JARID2,JMJD6,JUN,JUNB,JUND,KDM1A,KDM2B,KDM4A,KDM5B,KDM6A,KLF1,KLF11,KLF15,KLF16,KLF4,KLF5,KLF6,KLF9,KMT2A,KMT2B,KMT2C,LARP7,LEO1,LMNA,LMNB1,LMO1,LYL1,MAF,MAFF,MAFG,MAFK,MAX,MAZ,MBD4,MBL2,MCM7,ME1,ME3,MECOM,MED12,MEF2A,MEF2B,MEIS1,MEIS2,MIER3,MITF,MIXL1,MLLT1,MNT,MSC,MTA2,MTOR,MYB,MYC,MYCN,MYOD1,NANOG,NCOA1,NCOA3,NCOR1,NCOR2,NELFA,NELFE,NEUROD1,NEUROG2,NFATC1,NFE2,NFE2L2,NFIA,NFIC,NFIL3,NFKB1,NFKB2,NFYA,NIPBL,NKX2-1,NKX3-1,NONO,NOTCH1,NR1H3,NR2C2,NR2F1,NR2F2,NR2F6,NR3C1,NR4A1,NRF1,OGG1,ONECUT2,ORC2,OSR2,OTX2,PADI2,PARP1,PAX3,PAX5,PBX1,PBX2,PBX3,PBX4,PCF11,PDX1,PEX2,PGR,PHF8,PHOX2B,PIAS1,PKNOX1,POU2F1,POU2F2,POU5F1,PPARG,PRDM1,PRDM10,PRDM6,PRDM9,PRMT1,PROX1,RAD21,RAG2,RARA,RB1,RBAK,RBBP5,RBFOX2,RBM25,RBPJ,RCOR1,RELA,RELB,REST,RFX1,RING1,RNF2,RUNX1,RUNX1T1,RUNX2,RXRA,RXRB,SAP130,SAP30,SCRT1,SETDB1,SFPQ,SIN3A,SIRT1,SIX2,SKI,SMAD1,SMAD2,SMAD3,SMAD4,SMARCA4,SMARCC1,SMC1A,SMC3,SNAI2,SOX13,SOX2,SOX5,SP1,SP140,SP2,SP4,SP5,SPI1,SPIB,SRC,SREBF2,SRF,SS18,SSRP1,SSU72,STAG1,STAG2,STAT1,STAT3,STAT5A,STAT5B,SUMO2,SUPT5H,SUZ12,T,TAF1,TAL1,TBL1XR1,TBP,TBX2,TBX21,TBX5,TCF12,TCF3,TCF4,TCF7L1,TCF7L2,TEAD1,TEAD4,TET2,TFAP2A,TFAP2C,TFAP4,THAP11,TLE3,TOP1,TP53,TP53BP1,TP63,TP73,TRIM22,TRIM24,TRIM28,TRPS1,TWIST1,UBTF,USF1,USF2,USP7,VDR,WT1,XBP1,XRCC5,YY1,ZBTB17,ZBTB2,ZBTB26,ZBTB33,ZBTB40,ZBTB42,ZBTB48,ZBTB7A,ZEB1,ZFP36,ZFP64,ZFX,ZHX2,ZIM3,ZKSCAN1,ZMYM3,ZNF121,ZNF143,ZNF146,ZNF24,ZNF263,ZNF316,ZNF317,ZNF341,ZNF35,ZNF366,ZNF384,ZNF467,ZNF554,ZNF639,ZNF644,ZNF770,ZNF92,ZSCAN16,p65
FH0084,0.745713,0.6561423000000001,0.805543,0.9041987,0.7693365,0.87998587,0.60106045,0.741884,0.86040705,0.8685924999999999,0.9422421,0.76208204,0.34321406,0.7827310000000001,0.6300441999999999,0.9428856,0.88072413,0.9554088,1.0172352,0.8201408000000001,0.8062714,0.82468516,0.6779731,0.49642867,0.68152434,0.31921232,0.99112165,0.31591502,0.5835975,0.81823844,0.51533085,0.9082695,1.0536755,0.86861783,1.024778,0.40648225,0.6197615,0.47023067,0.8073093000000001,0.950436,0.8380818999999999,0.82891554,0.7912326999999999,0.8691258,0.91969514,0.7838602,0.4088926,1.0356665,0.8613896000000001,0.56244165,1.013806,0.2969828,0.8058635999999999,0.35136336,0.9698263,0.76759,0.8778954,0.32018045,0.6052644,1.0331562,0.9688509,0.9658855,1.001265,0.8080446,1.0453712,1.0393163,0.32242087,0.36301118,0.66251713,0.8505709000000001,0.56726414,0.9468338,1.0147338,1.0160989,0.59144765,0.86092263,0.9747565,0.6992234,0.73802,0.3231243,0.8010681,0.5861959,0.4290635,1.0581594,0.8131121,0.6284844,0.9581898,0.9540377,0.3853859,0.9576833,1.003833,0.89026374,0.3343887,0.43446788,0.9851074,0.6276007,0.80000263,0.9767948,1.0315485999999998,0.9788765,0.58326745,0.9118974,0.94883686,0.93763405,0.7358276,0.72234255,0.91009367,1.0384424,0.57233495,0.87574124,0.55947566,0.27932164,1.0311474,0.83456725,0.8441219000000001,0.9994209,1.0249112,0.69109637,0.79404074,0.9399849,1.038103,1.1201721000000002,0.75977033,1.1192927,0.38028523,1.1147823,1.0134,0.8518836999999999,0.76925564,0.94113004,0.50775486,0.6862592,0.95054686,0.70713174,0.8912968000000001,0.9478619,0.5747966,1.0070069,1.0071002,0.9642653,0.88662505,0.8406367,0.8775968000000001,0.55000925,0.8527024,1.0106046,0.7993249,0.89611363,0.8668556000000001,0.7778683000000001,1.0172404000000002,0.62968904,0.5960864,0.7631432,0.66726476,0.97196084,1.04205,1.095848,0.34318143,0.8531844999999999,0.9366324,0.88444674,0.7848373000000001,0.9535547,0.89556575,0.39901546,0.39888045,0.70261735,0.53052706,0.70772266,0.5012358,0.70237106,0.56828684,0.69559455,0.5378970999999999,0.7895963,0.4187585,0.7589193000000001,1.0798675,0.7484312,1.0481191,1.0440266,0.99248046,0.9393594,0.93551713,0.9885821,0.90442044,0.8839264000000001,0.4763194999999999,0.56114143,0.6635154999999999,0.8415794,0.9467158,1.0162963,0.958691,0.91810876,1.0123050999999998,0.9555190999999998,0.9593548,0.9495561,0.9795679,0.7698973000000001,0.7125528,0.638706,0.7917066999999999,0.5250604,0.40881404,0.8573519000000001,0.8946058000000001,0.8186325,0.54485655,0.5097082000000001,0.9772556,1.0561092,0.55608255,0.92432135,0.7636866999999999,0.8371033000000001,0.52268285,0.46649712,0.9694559,1.0512757,0.6179849000000001,0.8290636,0.9067571,0.8984841999999998,0.8461071,0.91815454,0.93279517,0.96403813,0.47106698,0.70494884,0.9578745,0.7989021,0.976725,0.529816,0.954269,0.5574404000000001,0.89059013,0.8817931999999998,0.9260405,0.92145467,0.96517354,0.2707486,1.1679993999999998,0.94639546,0.93332744,0.9780678,0.9946576,0.9708864,1.0104514,1.0355233,0.9111803,0.7073632,0.59356284,0.47339192,1.012434,0.81676334,1.0034213,0.93704265,0.8282352,1.0473996,1.0571275,0.8350745999999999,0.5819736,0.8209851999999999,0.8209187,1.0413073,0.9059694,0.91437155,0.98971885,1.003757,0.96433014,0.99222904,0.95346874,0.3077602,0.7829332,0.79544944,0.50505406,0.91295433,0.7982142,0.68577856,0.9534078,0.43180582,0.7371605999999999,0.7609541,0.98986363,0.67581856,0.7985026999999999,0.98406243,0.71713203,0.70403296,0.93495375,1.0099633,0.65199316,0.8874605,0.8799723,0.7098107,0.92435795,0.76346606,0.76395494,0.43902743,0.84273905,1.0142901,0.80877936,0.9011461,0.9698925,0.993733,0.80995935,0.5558390000000001,0.5645891,0.3205719999999999,0.31233373,0.8116232,0.9611536,0.9755896,0.93324065,0.3384284,1.0826917,0.3142722,0.52386117,0.6303741999999999,0.8541445,0.95015043,0.7920169,0.8493221,0.70613116,0.7889366,0.9410214,0.89236605,0.37163404,0.3874354,0.55832916,0.7468531,0.80571437,0.86066365,0.734354,0.7222534,0.81540185,1.0178937,0.33372307,0.98363173,0.5169941,0.38622934,1.0293509,0.9567022,1.025505,0.7022239,0.9418165,0.9863653,0.9079237,0.8693981,0.9208263,0.89827573,0.35229847,0.80265254,0.72996503,0.5944866,0.5355229,0.79410094,0.50129205,1.0276614,0.66954845,1.0277864,1.0137042,0.35401082,0.6083838,0.87584364,0.7436706999999999,0.995591,0.8430496,0.5799409000000001,0.5286416,0.6335366,0.8567431000000001,1.0403613,0.62372524,0.46654662,0.33283243,0.6928161999999999,0.4792303,0.65827715,0.48723614,0.8381325000000001,0.9514852,0.7944826,0.83126456,0.76044196,0.9534193,0.9805577,0.87381196,0.39401266,1.0304686,0.9782751,0.89810616,0.9818954,0.4474083,0.9782574,0.9749058,0.94209045,1.0479673,1.0332377,0.80397147,0.8229528,0.92997783,0.64291143,0.9232139,0.96722543,0.65419173,0.8384642,0.91000086,0.98034185,0.84315866,0.88571507
FH0338,0.6659925,0.5758981,0.7593021,0.9686485,0.8507084,0.9273304,0.57739675,0.7644175999999999,0.8352974,0.8569466,0.9550644,0.85116774,0.31896082,0.76902086,0.607895,0.9651442,0.8758411,0.94871503,0.99482226,0.7712183000000001,0.7825371,0.8159426,0.61516374,0.4828519,0.65399295,0.2819937,0.8277424999999999,0.31158778,0.48343056,0.8080786999999999,0.48149392,0.84844786,1.0001402,0.8879833,1.0229945,0.35825607,0.56298155,0.41148567,0.7863100000000001,0.96941733,0.82444435,0.8451124,0.78683764,0.89098316,0.94448,0.6949084,0.36516488,1.0201639999999998,0.8741472,0.56975526,0.9804939,0.25749063,0.7743048,0.3188072999999999,0.948601,0.83034897,0.977624,0.3052437,0.51625377,0.9951462,1.0038888,0.9594724,1.0014303,0.7685966999999999,1.0366502,1.0465905999999998,0.27725232,0.33224538,0.61327994,0.8190196999999999,0.5443887,0.9089431999999998,1.0243032,0.97685534,0.5407846,0.82616884,0.9616077,0.7048989,0.7856575,0.30503815,0.7950071,0.54858303,0.4037717,1.0304956,0.797004,0.5946339,0.9395611,0.9057564,0.34406337,1.0009984,0.99365336,0.89925075,0.29951602,0.3957148,1.0013012,0.5606751999999999,0.7811744,1.0344086,1.0271038,0.9827907,0.54992956,0.8812075,0.9155123,0.9360516,0.8531058000000001,0.77893674,0.93193966,1.0217174,0.58924097,0.8747763000000001,0.55716294,0.27160785,0.9168894,0.82746005,0.8761141,0.9604826,0.99002737,0.71266556,0.77348846,0.94582766,1.0117811,1.0956979,0.89232445,1.0857025,0.32594958,1.0918157,1.0545197,0.7544908,0.7368526999999999,0.9697449,0.47283295,0.5952879,0.93261343,0.6881324000000001,0.91887283,0.95813775,0.5616979999999999,0.98198026,0.98759246,0.95278776,0.9279924,0.8121822,0.8137138,0.52114224,0.8514853000000001,1.0343089,0.9222584,0.92151874,0.8936801999999999,0.73327833,0.9857275,0.566286,0.55409664,0.75424343,0.6472996,0.9495259,1.0568398,1.1154889,0.34083602,0.8342729,0.9536846,0.8877543999999999,0.8698950000000001,0.91543365,0.8761542,0.36600244,0.3732189,0.6407596,0.47362396,0.6821808000000001,0.45460823,0.6934982,0.52434206,0.66132075,0.51144075,0.7511659,0.37316674,0.756984,1.1005992,0.73444086,1.0402144,1.0477942,0.99059826,0.87493837,0.90892977,0.986936,0.88664377,0.87980783,0.42845124,0.54107493,0.63785404,0.86934394,0.9194769,1.0475464,0.84971446,0.8411238000000001,1.0407223,0.95724696,0.9692532,0.9186496,0.9623675,0.773081,0.6811517,0.6429275,0.76177925,0.5012491,0.3796816,0.82917285,0.9284928,0.767626,0.4748310999999999,0.44745395,0.9718105,1.046937,0.57312113,1.0126531,0.6942138000000001,0.84566236,0.44252393,0.3931407,0.9377193,1.0341698,0.58400154,0.75441307,0.8882834000000001,0.92892575,0.8947261999999999,0.9586258,0.90251946,0.9714251,0.42247066,0.6367398,0.94410634,0.9175303,0.8085981,0.49400312,0.99772257,0.5138112,0.87586427,0.8937695999999999,0.91829085,0.9129576,0.9397894,0.25046492,1.1785443000000002,0.9956604,0.8876055,0.9850843,0.96437955,0.9926415,1.0522826,1.0527537,0.8992128,0.6776635999999999,0.5874784000000001,0.4481371,1.0273315,0.84580934,1.0019828000000002,0.9138548,0.87936175,0.8227205,1.1063873,0.91276526,0.56736577,0.8649008,0.79611987,1.0457107,0.90673316,0.90916353,0.96384835,1.011938,0.9703371,1.0089424,0.924223,0.29692748,0.7106416999999999,0.7336741,0.45620814,0.89586085,0.694731,0.59514236,0.9790644,0.38679057,0.7854368,0.73818225,0.98545367,0.7636869000000001,0.7649998,0.9835836,0.68599474,0.6526504,0.84995383,0.99042773,0.5971884,0.90993214,0.8822621999999999,0.7170873000000001,0.9108404,0.75669,0.73991656,0.39957,0.8390867000000001,0.9953942,0.7541100000000001,0.8203685,0.9871828,0.9875019,0.8168444,0.5310170999999999,0.53903466,0.30857828,0.2839022,0.8518253,0.9927922,0.9848131,0.9549476999999998,0.30364054,1.0503045,0.2983944,0.50550765,0.5616011,0.81743604,0.91976255,0.7670643,0.81046844,0.67452806,0.7780845999999999,0.9630261999999998,0.8956199,0.35416418,0.40570346,0.51301014,0.7098445999999999,0.78789407,0.8363815,0.7317504,0.5658396,0.8444119000000001,1.0079433,0.2898774,0.8384513000000001,0.45711267,0.3630557,1.041583,0.9305271,1.0277203,0.6667132,0.910819,0.99800646,0.8972448000000001,0.8561791999999999,0.91464573,0.8717914000000001,0.34135258,0.7927181,0.75804865,0.60017437,0.5108232,0.91187096,0.49173814,1.0169095,0.5563425999999999,0.9958822,1.0262591,0.33371463,0.58659196,0.9092591999999998,0.8145254,1.0078813,0.7814089,0.5569568,0.49101397,0.5675573,0.81001896,1.0379333,0.5901365,0.44083965,0.28320742,0.67396975,0.44751137,0.5880388000000001,0.4575737,0.83410966,0.94470364,0.758107,0.74873793,0.74552745,0.97699374,0.971678,0.7673135999999999,0.35583436,1.0044912,1.0238229,0.9664285,1.0094763,0.42446563,1.034319,1.0115608,0.89893717,1.0616534,1.0139775,0.7726702,0.82480454,0.9411192,0.69848096,0.9245529,0.95650613,0.56437916,0.850173,0.8931966999999998,1.0016676,0.8626743,0.81632996
FH0511,0.70721686,0.6397225999999999,0.8195245999999999,0.82678884,0.58660793,0.78677195,0.6108375,0.72609067,0.8395296,0.83767897,0.8945296,0.6101525999999999,0.40508273,0.80213547,0.6490276,0.9397408000000002,0.89230305,0.96148854,1.0382494,0.8288075,0.76705134,0.8845226,0.6836455,0.5371118,0.70746785,0.3777604,0.86393476,0.38690424,0.5771404,0.8214646000000001,0.5503674,0.8937008,1.0305768,0.9229025,1.0325084,0.44700995,0.65064406,0.5104975,0.82504404,0.8524975,0.9142018,0.8608082,0.8292700999999999,0.896826,0.87516236,0.76614356,0.44274265,1.0159186,0.90181786,0.59647197,0.996315,0.34960017,0.7856732,0.40532905,1.0033637,0.6898572,0.75372565,0.40991136,0.6235969,1.0168593,0.93279934,0.97551626,1.0513506,0.74972814,1.0427693,1.0539408,0.3879945999999999,0.41113928,0.6744883,0.8226152,0.5622409,0.9431115,1.0028605,1.0114594,0.587288,0.86464465,0.97492427,0.661131,0.7126309000000001,0.3751218,0.7547519,0.5984686,0.47026092,1.0239402,0.7526146,0.6265458,0.9179913,0.9349081,0.42601898,0.88589865,0.9585224,0.8436450999999999,0.3838413,0.4689952999999999,0.9246002,0.6040709,0.874023,1.0585057,1.0178989,0.9182871,0.62324935,0.8781607,0.9157661,0.8716450000000001,0.5736952,0.6401598000000001,0.8744413000000001,1.0171057,0.5313628,0.92918295,0.56885505,0.3402693,1.0254759,0.818706,0.8093409,0.9701006,0.9973825,0.6630753,0.76576,0.96069777,0.9837263,1.086334,0.5708465,1.156955,0.41912252,1.0874723999999998,1.0218682,0.8066920999999999,0.79832613,0.9262808,0.53068966,0.67189324,0.97135884,0.6778133000000001,0.9034005,0.91129804,0.587677,0.95915323,0.984996,0.9117508,0.77472746,0.817368,0.8455179,0.60293585,0.8350850000000001,1.0153004,0.615217,0.7969861999999999,0.8822929,0.76025414,1.0325994,0.6497404999999999,0.64471,0.8225140999999999,0.73505247,1.0092704,1.0340172,1.1765091,0.41860294,0.8022604,0.8965211999999999,0.8104164,0.89410895,0.9759559,0.8877176,0.4451872999999999,0.43194434,0.71697146,0.53505385,0.6704929000000001,0.5210152,0.70070046,0.5548474,0.6807664999999999,0.54874367,0.85704213,0.45932424,0.6668361999999999,1.1544877,0.7618401,1.0755818,1.0211015,0.9994721,0.997234,0.96213,0.99536204,0.9589968,0.9535351,0.5292879,0.56452537,0.6650534,0.794211,0.93964314,1.0003695,0.8691126,0.9782103,1.0032185,0.9519646,0.99755347,0.9463052,0.9780628,0.73475397,0.75385606,0.63595766,0.8203066999999999,0.5602573000000001,0.5015774000000001,0.92004114,0.95139295,0.8517889000000001,0.57044196,0.547958,0.96410805,1.0358127,0.54879105,0.8181337,0.77665806,0.8051914000000001,0.54470754,0.49680185,0.9358953,1.0210885,0.6405491999999999,0.87680584,0.9157011,0.92045975,0.83342326,0.92694765,0.8988613000000001,0.97761214,0.5504404,0.71766406,0.8806333000000001,0.6567433000000001,0.8658924000000001,0.5487638000000001,0.8804029000000001,0.57262343,0.9029899,0.8167533,0.94023997,0.77663636,0.9728327,0.33117297,1.2373155,0.90943944,0.9448157,0.91494083,0.9752308,1.0443044,1.0250659,1.0432532,0.91999567,0.71217716,0.6010281,0.48907116,0.9544955,0.86755675,0.97834325,0.92091006,0.68334955,0.86364055,1.08176,0.69233507,0.5777978,0.86597365,0.8551331,1.0288152,0.8742125,0.88819754,0.9661344,0.9426143,0.9656158,0.97309434,0.9188952,0.35954502,0.7785765,0.7725767,0.5161199000000001,0.9262787,0.78539014,0.68766207,1.0125879999999998,0.4639945,0.8084629,0.774894,0.99316144,0.6219353,0.82558024,1.0329496,0.7638704000000001,0.7600561,0.9545738,1.0057764,0.66918087,0.85278624,0.8440700999999999,0.7161424,0.9036598,0.83509785,0.76183057,0.47991106,0.8859492,0.9757027,0.8266333,0.8878011999999998,0.98018736,0.93864286,0.7797889,0.5723583999999999,0.5478616,0.3739648,0.35705325,0.80330336,0.945537,0.9867323,0.90918916,0.37105027,1.1360589,0.36369887,0.52662945,0.6013798,0.930104,0.991699,0.77987176,0.8600242,0.7423672,0.74204344,0.98696655,0.89488757,0.38991353,0.43494052,0.58126074,0.7115066999999999,0.85717314,0.9083886999999998,0.7869181,0.6672421,0.86494917,1.0248758,0.39786097,1.0138866,0.54884845,0.42668447,1.0175154,0.99121356,1.0218040000000002,0.72446847,0.95663637,0.99282116,0.86567026,0.8188709,0.8482385,0.8090014,0.39930007,0.75211406,0.70217353,0.5673225000000001,0.54167247,0.6731066,0.51572615,0.9747885,0.64515895,0.957791,0.97757393,0.41691682,0.6509337,0.94617903,0.6712918000000001,0.98853344,0.8216053,0.63432926,0.5751857,0.6512560000000001,0.8512424999999999,1.0534315,0.6344688,0.5093825,0.39041612,0.6922526999999999,0.5257272,0.6559128000000001,0.5362697,0.9023428,0.9213718,0.76648384,0.8505292999999999,0.7496536,0.9893172,0.9941283,0.8548824,0.44647914,1.0018213,1.0600278,0.9929953,1.0205257,0.4806475999999999,1.0637822,1.0508366000000002,0.91086364,1.0941545,1.0101914,0.77128196,0.8016781,0.9723402,0.68299085,0.8903261,0.9537113000000002,0.65504336,0.80930424,0.90121496,1.0079079,0.8339046999999998,0.85016227
FH0733,0.6419713,0.55721724,0.7787562,0.87479633,0.72096306,0.860182,0.59178066,0.742078,0.8489078000000001,0.83460253,0.93263304,0.6857674,0.3488374,0.7889236,0.61683726,0.9230252,0.88601667,0.94552916,1.0177314,0.79626346,0.7508716,0.83596617,0.6326082,0.54261684,0.66904753,0.32353666,0.74875504,0.33670607,0.4761595999999999,0.8151943,0.55184764,0.82035154,1.0132504,0.9075444,1.0499433,0.3754898,0.5584328000000001,0.44540218,0.8095098000000001,0.91127706,0.85974485,0.8383837,0.7905671999999999,0.8829826,0.90186924,0.65562767,0.36826497,0.99945986,0.8502997999999999,0.56259483,0.98869765,0.2941412,0.77131724,0.34681466,0.9615793,0.7339791999999999,0.81878144,0.37030888,0.62283707,0.9848433,0.97480845,0.9731694,1.0186195,0.7440738,1.0047559,1.03372,0.3195755999999999,0.35438883,0.6322205,0.7962252,0.5471554,0.9402209,1.0160064,0.98618084,0.5357344,0.8311684000000001,0.94328916,0.661568,0.7567446,0.3245947999999999,0.75874674,0.5758479000000001,0.39567816,1.026707,0.74588263,0.5908992,0.9266131,0.8966661,0.3626515999999999,0.9236235,0.9715173,0.8574558000000001,0.31869176,0.4278685,0.9678545,0.5924639,0.82639754,1.033419,1.0305625,0.927061,0.5835451,0.8841389000000001,0.90698314,0.8855514000000001,0.66580415,0.67441535,0.8889519,1.0237737,0.5400215,0.8846252,0.5450208000000001,0.28574646,1.0060817,0.8190838,0.8314851999999999,0.9882263,1.0115280999999998,0.68542534,0.7651401,0.9532861,0.98923266,1.1005102,0.6623091999999999,1.118613,0.36041605,1.0484704,1.0243211,0.7546691999999999,0.76645064,0.92440414,0.50295234,0.61542475,0.96089727,0.6873796999999999,0.8762521999999999,0.9015425,0.59176254,0.9891558,0.9989454,0.9345924,0.8499449,0.78897,0.83536166,0.53070927,0.8456678,1.005686,0.7519258000000001,0.8267853000000001,0.8747412,0.7454813,1.0026499,0.55926496,0.5741611,0.7664989000000001,0.6704713000000001,0.9569542,1.0320773,1.15821,0.39119157,0.7992617,0.90067023,0.8372761000000001,0.83699167,0.881806,0.8502148000000002,0.4014652999999999,0.3846487,0.6807982,0.49903247,0.66927946,0.48977903,0.6990364,0.5270749,0.66429067,0.50094604,0.72757703,0.36708057,0.66652566,1.1435858,0.7440958000000001,1.0687765,1.0400972,0.9974523,0.9340295,0.9371271,0.99492764,0.9421632,0.9294414,0.4636814999999999,0.5490873000000001,0.6250916,0.8511101000000001,0.9041951,0.9978342,0.7910640999999999,0.90503216,1.0022923,0.9406515,0.9750225,0.9310852,0.9571567,0.7679043000000001,0.7091312,0.6469405,0.7523266,0.5228721,0.46370986,0.8728113000000001,0.9236923,0.78255236,0.48719466,0.48624134,0.9579955,1.0323163,0.5462049,0.87391835,0.7401857,0.8168201,0.45309302,0.39628524,0.93574405,1.0277044,0.5665869,0.83387566,0.90976447,0.91060257,0.82810706,0.9282087,0.8765014999999999,0.97638357,0.49349383,0.6538883000000001,0.90953106,0.7976741,0.8081915,0.5027484,0.90573,0.5245709,0.89965016,0.83827955,0.93684095,0.8524815,0.9470827,0.29048058,1.2193168,0.92948395,0.9102589,0.9434324,0.976075,1.0075082,1.014039,1.030524,0.91632706,0.6755283000000001,0.5757918000000001,0.4475583999999999,0.9768717,0.8264398000000001,0.9645937,0.9135208,0.7616565,0.75560343,1.0852902,0.79665107,0.5567262,0.82697904,0.8207252,1.0369899,0.88669294,0.8804818999999999,0.9272099,0.9752911,0.98770887,0.97146946,0.91212326,0.35205907,0.772817,0.7445328,0.47362652,0.89419675,0.6673762,0.5971933,0.98872256,0.422038,0.7545935,0.73877215,0.9718843,0.74141866,0.77313596,0.9994244,0.6959249,0.71273214,0.929653,0.99115634,0.6364811,0.8853373,0.85356426,0.6528172,0.91228586,0.81384623,0.73385847,0.41154674,0.8470709000000001,0.99005944,0.7709694,0.8584579999999999,0.98409045,0.9459192,0.7883514,0.5611531999999999,0.5478331999999999,0.3489009,0.35050145,0.80374056,0.9464113,0.98172325,0.93593097,0.3258498,1.0864918,0.30595982,0.5085430999999999,0.5807528000000001,0.8740456,0.9560644,0.77063185,0.8330436999999999,0.7186569,0.7519178000000001,0.94966584,0.88902164,0.40176296,0.42403057,0.5380571999999999,0.6936033,0.82367843,0.86133903,0.7817144,0.5598233,0.84378296,1.0337181,0.30922574,0.9822863000000002,0.5021952999999999,0.34970227,1.0250182,0.9526716,1.0290805,0.6946836,0.930065,0.995895,0.87512803,0.8084511,0.8617005999999999,0.83234787,0.36294892,0.78856844,0.71657974,0.5664451,0.53145206,0.7734916999999999,0.5199228,1.013232,0.5599881,0.9988129,1.0136688,0.39486617,0.60940206,0.9413954,0.71308285,0.99037355,0.7815131999999999,0.56730485,0.5084287000000001,0.61817396,0.83186644,1.0297446,0.60227084,0.50135326,0.30717728,0.6715222,0.51116407,0.6085835999999999,0.45392618,0.85317194,0.95196134,0.7470815,0.7953754,0.7011436,0.96434516,0.9856514,0.7614115,0.38410613,1.0053147,1.0133282,0.93648416,1.0180433,0.45968568,1.0178219000000002,0.9668026,0.9148759,1.0635304,1.0227208,0.7743585,0.8011027,0.93559164,0.70158535,0.89947075,0.93938124,0.6105786,0.84224546,0.8851836999999999,1.0038675,0.8390485999999999,0.826407
